muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,timestamp
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Coatesville.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,47.5,250.0,2.0,2.0,2.0,1.0,0.5,2024-06-28 17:10:26
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Coopersburg.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,2.0,2.0,0.3333333333333333,2024-06-28 17:10:11
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Coplay.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,47.5,60.0,,,1.0,1.0,0.25,2024-06-28 17:10:10
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Cumru.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,,,2.0,2.0,0.8333333333333334,2024-06-28 17:10:03
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Richland.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.3333333333333333,2024-06-28 17:06:17
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/PA_Susquehanna.txt,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,55.0,50.0,4.0,4.0,1.1,1.0,0.75,2024-06-28 17:05:26
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/SC_Columbia.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,40.0,,,1.0,1.0,0.4117647058823529,2024-06-28 17:03:15
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/WI_Brodhead.txt,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,45.0,0.99,1.0,1.0,1.0,0.6,2024-06-28 16:47:20
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/WI_Mauston.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,1.5,1.0,3.0,1.0,0.3333333333333333,2024-06-28 16:45:17
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/WI_Menasha.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,52.5,45.0,3.0,3.0,4.0,1.0,0.6153846153846154,2024-06-28 16:45:08
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/WI_Rothschild.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,25.0,35.0,,,,,0.14285714285714285,2024-06-28 16:43:52
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/29/WV_Hurricane.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,40.0,3.0,3.0,2.0,2.0,0.5,2024-06-28 16:42:41
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/AL_Monroeville.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,2.5,2.5,2.0,2.0,0.5714285714285714,2024-06-28 18:25:58
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/AL_VestaviaHills.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,40.0,2.5,3.0,2.0,2.0,0.3076923076923077,2024-06-28 18:25:36
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CA_ArroyoGrande.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,30.0,14.0,2.0,2.0,2.0,1.0,0.1111111111111111,2024-06-28 18:23:16
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CA_LosAlamitos.txt,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,60.0,3.0,3.0,1.5,1.0,0.6,2024-06-28 18:19:07
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CA_Poway.txt,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,15.0,15.0,2.0,2.0,1.0,1.0,0.2857142857142857,2024-06-28 18:17:25
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CA_RanchoMirage.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.375,2024-06-28 18:17:24
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CT_Naugatuck.txt,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,40.0,40.0,2.0,2.0,2.0,2.0,0.42857142857142855,2024-06-28 18:11:57
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/CT_Vernon.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,2.0,2.0,0.5,0.2,0.1111111111111111,2024-06-28 18:11:27
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/FL_PalmBay.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,25.0,3.0,2.0,1.0,1.0,0.2857142857142857,2024-06-28 18:08:13
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/FL_WinterPark.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,42.5,55.0,3.0,3.0,2.0,2.0,0.5833333333333334,2024-06-28 18:06:47
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/IA_MountVernon.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,25.0,,,2.5,2.0,0.5714285714285714,2024-06-28 18:03:00
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MA_Needham.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,65.0,35.0,2.5,2.5,2.5,1.5,0.5,2024-06-28 17:48:39
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/ME_Caribou.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,22.5,20.0,,,1.0,1.0,0.25,2024-06-28 17:46:53
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MI_Algonac.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,2.0,2.0,1.75,2.0,0.5,2024-06-28 17:45:38
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MI_StClair.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,0.0,0.0,1.0,,,2.25,1.0,1.0,1.0,0.3333333333333333,2024-06-28 17:41:46
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MN_LakeElmo.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,1.0,1.0,2.0,2.0,0.21428571428571427,2024-06-28 17:39:13
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MN_Shakopee.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,35.0,2.5,2.5,2.0,1.0,0.5263157894736842,2024-06-28 17:37:26
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MO_Florissant.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,3.0,3.0,1.0,1.0,0.125,2024-06-28 17:35:50
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/MO_Odessa.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,45.0,2.5,2.0,2.0,2.0,0.5714285714285714,2024-06-28 17:34:51
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NC_Aberdeen.txt,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,,,4.0,5.0,0.21052631578947367,2024-06-28 17:32:37
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NC_Fayetteville.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,25.0,3.0,2.0,0.4,0.4,0.375,2024-06-28 17:31:53
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/ND_Minot.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,65.0,2.5,3.0,2.0,2.0,0.4,2024-06-28 17:29:49
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NE_Wahoo.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,35.0,,,2.0,2.0,0.4,2024-06-28 17:28:59
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NH_Nashua.txt,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,35.5,12.0,7.0,7.0,1.5,1.0,0.45454545454545453,2024-06-28 17:28:23
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NJ_Closter.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,34.0,2.5,2.5,1.0,0.185,0.5,2024-06-28 17:27:36
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NJ_Waldwick.txt,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,0.5,2024-06-28 17:23:40
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NY_Islip.txt,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,2.0,1.0,0.5454545454545454,2024-06-28 17:21:17
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/NY_Warsaw.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,2.0,2.0,1.0,1.0,0.5,2024-06-28 17:19:36
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/OH_Parma.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,35.0,3.0,3.0,1.0,1.0,0.5,2024-06-28 17:16:08
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/OK_Clinton.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,1.0,35.0,35.0,2.25,2.0,4.0,5.0,0.5714285714285714,2024-06-28 17:14:23
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/PA_Arnold.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,35.0,5.0,5.0,2.0,2.0,1.0,2024-06-28 17:11:00
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/PA_Bradford.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,77.5,75.0,3.0,3.0,1.0,1.0,0.25,2024-06-28 17:10:43
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/PA_UpperProvidence.txt,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,47.5,35.0,2.0,2.0,2.0,2.0,0.2857142857142857,2024-06-28 17:05:06
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/PA_Wilson.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,10.0,2.0,2.0,1.25,1.0,0.0,2024-06-28 17:04:16
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/TN_Cookeville.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,2.0,1.0,0.3076923076923077,2024-06-28 17:01:43
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/TX_Center.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,23.0,35.0,2.0,1.0,1.75,2.0,0.3333333333333333,2024-06-28 16:59:19
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/UT_SpanishFork.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,40.0,35.0,,,1.5,1.0,0.25,2024-06-28 16:52:30
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/UT_WestValley.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,35.0,2.0,2.0,2.0,2.0,0.6666666666666666,2024-06-28 16:52:08
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/UT_WoodsCross.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,35.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 16:52:04
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/VA_Christiansburg.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,12.0,1.5,1.0,1.5,1.0,0.5555555555555556,2024-06-28 16:51:44
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/VA_Harrisonburg.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,2.0,4.0,0.7272727272727273,2024-06-28 16:51:24
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WA_Auburn.txt,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,1.0,1.0,0.21428571428571427,2024-06-28 16:49:59
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WA_Seattle.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,65.0,85.0,2.0,1.0,1.0,1.0,0.6842105263157895,2024-06-28 16:48:10
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WI_BeloitTown.txt,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,45.0,3.0,3.0,2.5,4.0,0.375,2024-06-28 16:47:22
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WI_Reedsburg.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,27.5,20.0,,,1.5,1.0,0.2,2024-06-28 16:43:59
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WI_Shorewood.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,1.0,1.0,1.0,1.0,0.5384615384615384,2024-06-28 16:43:47
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/30/WI_Wausau.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,1.0,1.0,1.0,1.0,0.29411764705882354,2024-06-28 16:43:14
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/AR_NorthLittleRock.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,35.0,3.0,3.0,2.0,1.5,0.125,2024-06-28 18:25:13
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/AZ_Eagar.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,30.0,30.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 18:24:38
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/AZ_PinetopLakeside.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,32.5,35.0,2.0,2.0,1.0,1.0,0.18181818181818182,2024-06-28 18:24:02
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CA_McFarland.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,4.0,2.0,1.0,1.0,0.4,2024-06-28 18:18:48
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CA_SanBuenaventura.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,3.0,3.0,1.0,1.0,0.5,2024-06-28 18:17:01
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CA_SantaClara.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,25.0,2.0,2.0,1.0,1.0,0.8,2024-06-28 18:16:36
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CA_Susanville.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,15.0,12.0,1.5,1.0,1.0,1.0,0.5,2024-06-28 18:15:47
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CT_Monroe.txt,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,2.0,2.0,2.0,2.0,0.16666666666666666,2024-06-28 18:11:59
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/CT_Plymouth.txt,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,30.0,35.0,2.0,2.0,1.5,2.5,0.6666666666666666,2024-06-28 18:11:45
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/FL_Maitland.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,12.0,4.0,30.0,2.0,2.0,0.3157894736842105,2024-06-28 18:09:09
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/FL_Sebastian.txt,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,2.0,2.0,2.0,2.0,0.7,2024-06-28 18:07:33
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/FL_Tampa.txt,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,60.0,2.0,2.0,3.0,3.0,0.5217391304347826,2024-06-28 18:07:10
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/FL_VeroBeach.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,30.0,35.0,,,1.0,1.0,0.25,2024-06-28 18:07:00
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/GA_SugarHill.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,30.0,4.0,4.0,4.65,1.0,0.3076923076923077,2024-06-28 18:04:50
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/IA_Camanche.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,18.0,3.0,3.0,1.0,1.0,0.2857142857142857,2024-06-28 18:04:06
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/IL_Eureka.txt,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,1.0,2.0,2.0,0.16666666666666666,2024-06-28 18:00:12
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/KS_Sterling.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,35.0,,,1.5,1.5,0.3333333333333333,2024-06-28 17:51:53
/restricted/projectnb/trucks/William/Mleczko_and_Desmond/nzlud/municipal_codes_all/31/KY_Henderson.txt,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,30.0,2.5,2.5,2.0,2.0,0.625,2024-06-28 17:51:14
