muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,timestamp
TX_GalenaPark,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,28.5,36.0,1.5,1.0,,,,2024-06-28 16:58:08
TX_Lamesa,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,35.0,35.0,,,1.25,1.0,0.5,2024-06-28 16:57:17
TX_Midlothian,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,45.0,2.5,2.0,1.75,1.0,0.4,2024-06-28 16:56:31
TX_Nacogdoches,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,11.0,6.0,6.0,1.0,1.0,0.25,2024-06-28 16:56:25
TX_TerrellHills,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,2.0,2.0,9.0,9.0,0.0,2024-06-28 16:54:23
VA_Lynchburg,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,2.0,2.0,2.0,2.0,0.4444444444444444,2024-06-28 16:51:13
WI_Kaukauna,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,2.0,1.0,0.5,2024-06-28 16:45:55
AL_Trussville,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,80.0,80.0,3.0,3.0,2.0,2.0,0.35,2024-06-28 18:25:40
AZ_Avondale,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,1.0,1.0,0.631578947368421,2024-06-28 18:24:57
AZ_LakeHavasuCity,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,,,1.0,1.0,0.5625,2024-06-28 18:24:15
AZ_Superior,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,0.0,24.0,24.0,1.0,1.0,2.0,2.0,0.4,2024-06-28 18:23:47
CA_CarmelbytheSea,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,40.0,2.0,1.0,1.0,1.0,0.6,2024-06-28 18:21:59
CA_FountainValley,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,24.0,24.0,2.0,2.0,1.75,1.0,0.75,2024-06-28 18:20:29
CA_Lincoln,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,1.0,1.0,35.0,35.0,2.0,3.0,1.0,1.0,0.3333333333333333,2024-06-28 18:19:21
CT_Colchester,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,25.0,25.0,2.5,3.0,1.0,1.0,0.6,2024-06-28 18:12:48
GA_EastPoint,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,3.0,3.0,1.0,1.0,0.3333333333333333,2024-06-28 18:06:00
GA_Milledgeville,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,2024-06-28 18:05:23
IL_Gurnee,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,3.0,3.0,2.0,1.0,0.4285714285714285,2024-06-28 17:59:23
IL_Quincy,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,4.0,5.0,2.0,2.0,0.6666666666666666,2024-06-28 17:56:32
IL_RockFalls,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,75.0,4.0,6.0,1.0,1.0,0.2,2024-06-28 17:56:22
IN_Mishawaka,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,35.0,10.5,10.5,1.0,1.0,0.1428571428571428,2024-06-28 17:53:58
IN_NewAlbany,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,,,3.0,2.0,0.4444444444444444,2024-06-28 17:53:51
IN_Rensselaer,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,,,1.5,1.0,0.3333333333333333,2024-06-28 17:53:33
KS_Andover,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.5,3.0,1.5,1.0,0.375,2024-06-28 17:53:13
KY_Paducah,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,40.0,4.0,4.0,2.0,2.0,0.4,2024-06-28 17:50:54
LA_LakeCharles,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 17:50:22
MA_Greenfield,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,15.0,10.0,,,2.0,2.0,0.1428571428571428,2024-06-28 17:49:13
MA_Hingham,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,70.0,150.0,22.5,35.0,2.0,2.0,0.4285714285714285,2024-06-28 17:49:09
MA_ManchesterbytheSea,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,,,2.5,2.5,6.2,10.0,0.3333333333333333,2024-06-28 17:48:54
MA_Sutton,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,1.0,35.0,35.0,,,2.0,1.0,0.0,2024-06-28 17:48:05
MD_MountAiry,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.0,2.0,2.0,3.0,0.1111111111111111,2024-06-28 17:47:16
ME_Buxton,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,2.0,2.0,1.75,2.0,0.0,2024-06-28 17:46:56
ME_Greene,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,142.5,250.0,,,2.0,1.0,,2024-06-28 17:46:33
ME_Madawaska,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,1.0,35.0,35.0,2.0,2.0,4.0,4.0,0.3333333333333333,2024-06-28 17:46:18
MI_Cadillac,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,20.0,20.0,,,2.0,2.0,0.3636363636363636,2024-06-28 17:45:10
MN_FalconHeights,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,24.0,2.0,2.0,2.0,2.0,0.625,2024-06-28 17:39:39
MO_SainteGenevieve,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,45.0,60.0,3.0,3.0,1.0,1.0,0.0,2024-06-28 17:34:05
MS_Meridian,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,1.25,1.0,0.2857142857142857,2024-06-28 17:33:07
NC_Greensboro,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,67.0,3.0,3.0,1.25,1.0,0.5,2024-06-28 17:31:45
NC_Spindale,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,50.0,35.0,,,1.5,1.5,0.0,2024-06-28 17:30:46
ND_DevilsLake,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.5,2.5,2.0,2.0,0.4,2024-06-28 17:30:01
NE_Cozad,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,2.0,1.0,0.25,2024-06-28 17:29:35
NH_Stratham,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,2.0,3.0,1.375,1.0,0.75,2024-06-28 17:28:07
NJ_Abescon,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,2.5,2.5,1.8,1.0,0.25,2024-06-28 17:28:02
NJ_Audubon,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,35.0,4.0,4.0,1.5,1.5,0.8,2024-06-28 17:27:52
NJ_Hillsdale,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,34.0,35.0,2.0,3.0,1.0,1.0,0.75,2024-06-28 17:26:31
NJ_Irvington,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,0.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.7272727272727273,2024-06-28 17:26:20
NY_Larchmont,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,2.0,2.0,0.25,2024-06-28 17:21:06
NY_NewYork02,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,40.0,75.0,2.5,1.0,3.0,1.0,0.75,2024-06-28 17:20:38
OH_Warren,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,,,5.0,6.0,1.0,1.0,0.6666666666666666,2024-06-28 17:15:01
PA_WestSadsbury,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,1.0,1.0,2.0,2.0,0.0,2024-06-28 17:04:34
RI_LittleCompton,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,1.0,0.0,0.0,0.0,0.0,30.0,30.0,,,10.0,10.0,0.0,2024-06-28 17:03:53
SC_Lexington,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,1.0,1.0,0.4,2024-06-28 17:02:57
SD_Aberdeen,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0,1.5,1.0,1.5,1.5,0.7142857142857143,2024-06-28 17:02:24
TN_Etowah,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,25.0,2.5,3.0,2.0,2.0,0.5,2024-06-28 17:01:37
TX_Bowie,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,50.0,1.0,1.0,2.0,2.0,0.5,2024-06-28 16:59:59
TX_Crandall,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,1.0,2.0,2.0,0.1818181818181818,2024-06-28 16:59:06
TX_FlowerMound,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,3.0,3.0,2.0,2.0,0.25,2024-06-28 16:58:20
TX_Weslaco,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,10.5,10.5,2.0,2.0,0.375,2024-06-28 16:54:04
WI_Jackson,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,6.0,6.0,2.0,2.0,0.3333333333333333,2024-06-28 16:46:03
WI_Whitewater,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,45.0,100.0,3.0,3.0,3.5,2.0,0.6153846153846154,2024-06-28 16:43:06
WY_Cody,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,25.0,15.0,2.0,2.0,2.0,2.0,0.2,2024-06-28 16:42:16
AK_Yakutat,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,1.0,1.0,2.0,2.0,0.0,2024-06-28 18:26:40
AZ_Mesa,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,2.0,2.0,2.0,1.0,0.3666666666666666,2024-06-28 18:24:09
CA_Bakersfield,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,35.0,13.0,6.0,2.0,2.0,0.6666666666666666,2024-06-28 18:23:07
CA_Banning,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,37.0,55.0,4.0,4.0,2.0,1.0,0.125,2024-06-28 18:22:59
CA_DanaPoint,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,29.5,28.0,2.0,2.0,3.0,9.0,0.7142857142857143,2024-06-28 18:21:13
DE_Elsmere,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0.0,50.0,50.0,,,2.0,1.0,0.5,2024-06-28 18:11:01
FL_Palmetto,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,75.0,75.0,2.0,2.0,2.0,1.0,0.0,2024-06-28 18:08:04
GA_Cuthbert,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,3.0,3.0,0.0,2024-06-28 18:06:15
IA_DesMoines,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,75.0,75.0,3.0,3.0,1.0,1.0,0.2222222222222222,2024-06-28 18:03:40
IL_Lombard,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,3.5,4.0,2.0,4.0,0.25,2024-06-28 17:58:07
IL_Zion,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,2.0,2.0,2.0,1.0,0.25,2024-06-28 17:55:04
MA_Concord,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,35.0,15.0,,,2.65,1.0,0.4,2024-06-28 17:49:26
MA_Weymouth,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,35.0,4.0,4.0,1.5,1.5,0.6666666666666666,2024-06-28 17:47:50
MI_Sandusky,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,10.0,37.5,35.0,1.5,1.0,0.5,2024-06-28 17:42:08
MN_MountainIron,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1.0,1.0,1.0,0.0,1.0,1.0,32.5,35.0,2.0,2.0,,,0.375,2024-06-28 17:38:37
MN_Robbinsdale,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,3.0,3.0,2.0,1.0,0.2222222222222222,2024-06-28 17:37:41
MT_Shelby,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,35.0,,,8.0,2.0,0.4,2024-06-28 17:32:38
NC_HopeMills,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,1.5,1.0,0.6923076923076923,2024-06-28 17:31:35
ND_Bismarck,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,2.0,2.0,2.0,1.0,0.1,2024-06-28 17:30:05
NH_Amherst,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,1.0,0.0,0.0,0.0,0.0,37.5,40.0,,,1.0,1.0,0.0,2024-06-28 17:28:57
NH_NewBoston,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,2.0,2.0,0.0,2024-06-28 17:28:19
NJ_Edgewater,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0.0,1.0,1.0,0.0,1.0,1.0,35.0,35.0,2.5,6.0,1.5,1.0,0.6666666666666666,2024-06-28 17:27:16
NJ_NationalPark,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,2.0,2.0,2.0,2.0,0.0,2024-06-28 17:25:32
NJ_SpringLake,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,35.0,2.0,1.5,5.0,8.0,0.6666666666666666,2024-06-28 17:24:03
NM_Farmington,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,28.0,35.0,10.5,10.5,2.0,2.0,0.2727272727272727,2024-06-28 17:23:06
NY_Fairport,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,45.0,1.5,2.0,2.0,2.0,0.8,2024-06-28 17:21:47
NY_Freeport,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,40.0,3.0,3.0,1.0,1.0,0.75,2024-06-28 17:21:44
NY_LloydHarbor,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,25.0,35.0,2.0,2.5,,,0.0,2024-06-28 17:21:00
NY_Sherrill,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,1.0,0.3333333333333333,2024-06-28 17:19:50
OH_Cincinnati,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,2.0,2.0,1.0,1.0,0.3846153846153846,2024-06-28 17:18:33
OH_Lakewood,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,42.5,10.0,,,2.0,1.0,0.25,2024-06-28 17:17:24
OH_Lima,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,0.0,1.0,0.0,0.0,50.0,50.0,2.5,2.5,2.0,2.0,1.0,2024-06-28 17:17:18
OH_PortClinton,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,,,10.0,10.0,0.3333333333333333,2024-06-28 17:15:50
OH_Sylvania,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,45.0,35.0,2.5,2.0,1.0,1.0,0.5833333333333334,2024-06-28 17:15:11
OH_Washington,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,267.5,35.0,,,2.0,2.0,0.375,2024-06-28 17:15:00
OK_Yukon,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,1.5,1.0,2.0,2.0,0.5,2024-06-28 17:13:07
OR_Gladstone,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,,,2.0,1.5,0.75,2024-06-28 17:12:28
PA_Avalon,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,20.0,2.5,3.0,1.0,1.0,0.5,2024-06-28 17:10:58
PA_Coatesville,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,47.5,250.0,2.0,2.0,2.0,1.0,0.5,2024-06-28 17:10:26
PA_Coopersburg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,35.0,,,2.0,2.0,0.3333333333333333,2024-06-28 17:10:11
PA_Coplay,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,0.0,47.5,60.0,,,1.0,1.0,0.25,2024-06-28 17:10:10
PA_Cumru,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,35.0,35.0,,,2.0,2.0,0.8333333333333334,2024-06-28 17:10:03
PA_Richland,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,2.0,2.0,1.0,1.0,0.3333333333333333,2024-06-28 17:06:17
PA_Susquehanna,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,55.0,50.0,4.0,4.0,1.1,1.0,0.75,2024-06-28 17:05:26
SC_Columbia,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,40.0,,,1.0,1.0,0.4117647058823529,2024-06-28 17:03:15
