"","GEOID","statename","place","type","restrict_sf_permit","restrict_mf_permit","limit_sf_units","limit_mf_units","limit_mf_dwellings","limit_mf_dwelling_units","min_lot_size","open_space","inclusionary","half_acre_less","half_acre_more","one_acre_more","two_acre_more","max_den_cat1","max_den_cat2","max_den_cat3","max_den_cat4","max_den_cat5","council_nz","planning_nz","countybrd_nz","pubhlth_nz","site_plan_nz","env_rev_nz","council_rz","planning_rz","zoning_rz","countybrd_rz","countyzone_rz","townmeet_rz","env_rev_rz","total_nz","total_rz","adu","height_ft_median","height_ft_mode","height_st_median","height_st_mode","parking_median","parking_mode","mf_per","timestamp.x","maxden5","maxden4","maxden3","maxden2","maxden1","sindex1","sindex2","sindex3","sindex4","sindex5","sindex6","sindex7","sindex8","height_st_median_sc","height_st_mode_sc","sindex9","sindex10","sindex11","sindex9_st","sindex10_st","zri","zri_st","add_index","zri_up","zri_up_st","wt_all_2019","st_wt_all_2019","wt_msa_2019","st_wt_msa_2019","wt_lmsa_2019","st_wt_lmsa_2019","timestamp.y"
"1041","2568400","MA","Sunderland","Town",0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,4,0,27.5,35,NA,NA,2,2,0,"6/19/2019 10:26",0,1,0,0,0,0,1,2,1,4,2,1,0,NA,NA,27.5,2,0,-0.545784005359665,0.164805905663859,2.10350297486499,0.148322299175695,11,1.29099341145836,-0.29865264211323,2.23458326720869,0.141287681301541,2.68542854401282,0.304434199667626,2.403907809808,0.557427897926493,"6/19/2019 10:26"
"1042","2568610","MA","Sutton","Town",0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,35,35,NA,NA,2,1,0,"12/3/2021 16:59",1,0,0,0,0,0,1,3,1,2,1,1,1,NA,NA,35,2,0,0.0490862965607648,0.164805905663859,2.52956633600627,0.600920402086938,10,2.35561558068416,0.916439285047353,14.0893759718858,0.890839599161594,11.9040588023732,1.34950625380689,4.84926858324957,0.889032573595754,"12/3/2021 16:59"
"1043","2568645","MA","Swampscott","Town",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,4,1,35,35,2.5,2.5,1,1,0.25,"12/3/2021 17:09",0,1,0,0,0,0,0,2,1,4,2,1,1,35,35,35,1,0.25,0.0490862965607648,-0.88242995830793,1.58793018549414,-0.399359777398182,11,1.47011914055463,-0.0942099452925259,4.71848193146345,0.298339015217117,4.79175148387298,0.543217964689982,2.41984607116642,0.707339620802491,"12/3/2021 17:09"
"1044","2570150","MA","Topsfield","Town",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,3,1,60,85,2.5,2.5,4.12,8,0.666666666666667,"1/29/2020 21:40",0,0,0,1,0,0,0,4,1,3,4,1,1,35,35,60,4.12,0.666666666666667,2.0319873029622,2.38494593728405,1.52653250490394,-0.464581235736767,14,1.39429227739091,-0.180753896710658,6.15722557525552,0.389307544518168,5.49952708752945,0.623455102231334,2.57247789595973,0.751955077280536,"1/29/2020 21:40"
"1045","2573440","MA","Watertown","Town",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,3,4,0,35,35,3.5,3,3,1,0.857142857142857,"11/9/2021 13:11",1,0,0,0,0,0,1,1,3,4,1,1,0,49,42,35,3,0.857142857142857,0.0490862965607648,1.21204176963565,2.84807659272864,0.93926711550573,11,1.86060973202244,0.351471141425542,1.68746918930342,0.106694886927302,2.06019115516601,0.233554025067476,1.69676467468923,0.495977366447621,"11/9/2021 13:11"
"1046","2573895","MA","Webster","Town",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,27.5,40,3,3,1.175,1,0.4,"1/29/2020 22:25",0,0,0,1,0,0,1,3,1,2,4,0,0,42,42,27.5,1.175,0.4,-0.545784005359665,-0.699163682112867,1.01887775490867,-1.00385214644422,11,0.693023590141302,-0.98113730528382,6.03023946598931,0.381278498029273,6.31093161562661,0.715440155666725,6.68573526610141,1.22571813211859,"1/29/2020 22:25"
"1047","2574175","MA","Wellesley","Town",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,3,4,0,45,45,3,3,2,2,0.333333333333333,"1/29/2020 22:41",0,1,0,0,0,0,1,3,3,4,2,1,0,42,42,45,2,0.333333333333333,0.842246699121338,0.164805905663859,3.2873863785649,1.40593661538301,14,2.19584990601867,0.734092921111894,1.97812261441982,0.125072250214527,2.32401360427861,0.263462315246715,4.09174219527777,1.19604771861966,"1/29/2020 22:41"
"1048","2576030","MA","Westfield","City",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,30,2.5,2,2.1,2,0.333333333333333,"1/29/2020 22:57",1,0,0,0,0,0,1,1,2,3,1,1,1,35,28,35,2.1,0.333333333333333,0.0490862965607648,0.269529492061038,2.2966203712956,0.353466827514219,10,2.05665397678721,0.575223554315074,6.96433450103292,0.440339229197036,6.90389538164175,0.782661623890554,1.01135263927508,0.2345165540348,"1/29/2020 22:57"
"1049","2577010","MA","Westminster","Town",0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,1,30,35,2,2,1.25,1,1,"10/20/2022 18:58",0,1,0,0,0,0,0,3,1,3,2,1,1,28,28,30,1.25,1,-0.347493904719522,-0.620620992314983,1.82451621244698,-0.148039441644978,11,1.89078899263067,0.385915827054623,16.9764005670013,1.07337968029892,13.1210403201854,1.48746963220751,8.59560795112352,1.57586145770598,"10/20/2022 18:58"
"1050","2577255","MA","Weston","Town",0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,3,1,NA,NA,2,2,2,2,0.8,"1/29/2020 23:16",0,0,0,0,1,0,1,3,1,3,5,1,1,28,28,NA,2,0.8,NA,0.164805905663859,1.30481180089549,-0.700110453131957,15,NA,NA,2.42718726458627,0.15346559948352,2.72917224839091,0.309393214370337,5.55820429788141,1.62470587168841,"1/29/2020 23:16"
"1051","2577890","MA","WestSpringfield","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,20,35,6,6,1.75,1,0.272727272727273,"1/29/2020 22:47",0,1,0,0,0,0,1,1,1,2,2,0,0,84,84,20,1.75,0.272727272727273,-1.1406543072801,-0.0970030603290884,0.924660369379857,-1.10393728363455,7,0.543060235189981,-1.15229592590862,4.95822498389607,0.313497429979916,5.07332140075807,0.575138200470787,1.02382840555381,0.237409485345812,"1/29/2020 22:47"
"1052","2578972","MA","Weymouth","Town",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,35,4,4,1.5,1.5,0.666666666666667,"10/20/2022 16:10",0,0,1,0,0,0,1,2,2,3,3,0,0,56,56,40,1.5,0.666666666666667,0.445666497841052,-0.358812026322036,1.5232252835773,-0.468094427047875,11,0.934122191786545,-0.705962719428746,4.57440340335378,0.28922925347287,5.25766605714798,0.596036473134264,2.89713107250807,0.846853698117743,"10/20/2022 16:10"
"1053","2579985","MA","Williamstown","Town",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,4,0,38.5,62,3.5,4,1,1,0.25,"6/19/2019 10:30",1,0,0,0,0,0,0,2,1,4,1,1,0,49,56,38.5,1,0.25,0.326692437456966,-0.88242995830793,1.93302258580159,-0.0327754147112297,9,1.23704035395848,-0.360231225115509,3.94690526748898,0.24955395564961,3.72279679194094,0.42203568008039,NA,NA,"6/19/2019 10:30"
"1054","2580230","MA","Wilmington","Town",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,3,1,35.5,35,3,3,2,2,0.666666666666667,"1/29/2020 23:29",0,0,1,0,0,0,1,4,1,3,3,1,1,42,42,35.5,2,0.666666666666667,0.0887443166887935,0.164805905663859,2.38719769458224,0.449685203524062,14,2.24810919949274,0.793738349748457,9.24348020316971,0.58444449317564,9.17117694802847,1.03969249913875,9.62758248316242,2.81421641815517,"1/29/2020 23:29"
"1055","2580405","MA","Winchendon","Town",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,49,48,NA,NA,8.2,2,0.4,"1/29/2020 23:36",0,0,1,0,0,0,1,3,1,1,3,0,1,NA,NA,49,8.2,0.4,1.15951086014557,6.65766826228895,1.20835508909711,-0.802574379286184,10,0.941550341421376,-0.697484702611204,13.8708019413176,0.877019654107459,12.1883595817117,1.38173607441253,4.6602875322246,0.854386047574509,"1/29/2020 23:36"
"1056","2601180","MI","Algonac","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,2,2,1.75,2,0.5,"11/14/2021 18:16",1,0,0,0,0,0,1,1,2,3,1,0,0,28,28,25,1.75,0.5,-0.744074105999809,-0.0970030603290884,1.82120899112035,-0.151552632956087,8,1.11746282203055,-0.496709402928655,32.7129136656403,2.06836406065515,19.5848340978542,2.22023904061661,4.90027503407197,1.17795072934422,"11/14/2021 18:16"
"1057","2601260","MI","Allegan","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,40,40,3,3,2,1,0.692307692307692,"2/6/2020 16:31",1,0,0,0,0,0,1,4,2,3,1,0,1,42,42,40,2,0.692307692307692,0.445666497841052,0.164805905663859,2.99781227033591,1.09832816089026,12,2.55011799728627,1.13843195348701,13.2281377136192,0.836385438359314,NA,NA,NA,NA,"2/6/2020 16:31"
"1058","2601840","MI","Alpine","Township",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,3,0,35,35,2,2.5,2,1,0.5,"11/9/2021 15:29",0,0,1,0,0,0,1,1,2,3,3,0,0,28,35,35,2,0.5,0.0490862965607648,0.164805905663859,1.13102419050545,-0.88472135832999,10,0.563574497604074,-1.12888225355465,9.04704965538049,0.57202463080524,7.31991120404398,0.829823349427604,1.11696042355082,0.120752478221711,"11/9/2021 15:29"
"1059","2603000","MI","AnnArbor","City",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,20,15,4,4,2,1,0.428571428571429,"11/19/2021 0:08",1,0,0,0,0,0,1,1,3,3,1,1,1,56,56,20,2,0.428571428571429,-1.1406543072801,0.164805905663859,2.69246152660963,0.773960519976818,11,2.36584376899452,0.928113087645726,1.29259692140962,0.0817280002779236,1.41090387772781,0.159947429538443,NA,NA,"11/19/2021 0:08"
"1060","2607660","MI","Berkley","City",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,40,3,3,2,2,0.5,"7/16/2019 14:48",0,1,0,0,0,0,0,1,2,3,2,0,0,42,42,40,2,0.5,0.445666497841052,0.164805905663859,0.960543801442045,-1.06581907221692,8,0.40229066825082,-1.31296134254375,9.89822995610883,0.625842849541694,6.77186514637506,0.767693987125481,1.75196909368052,0.421146416750124,"7/16/2019 14:48"
"1061","2608160","MI","BeverlyHills","Village",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,0,30,30,2,2,2,2,0.153846153846154,"8/13/2021 13:05",0,0,1,0,0,0,1,2,3,3,3,0,0,28,28,30,2,0.153846153846154,-0.347493904719522,0.164805905663859,1.91906643889133,-0.0476007345852765,12,1.09714126172572,-0.519903137370292,6.94858842729312,0.439343640318812,4.7818083728396,0.542090761712863,2.60297283199342,0.625714623075342,"8/13/2021 13:05"
"1062","2608300","MI","BigRapids","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,40,3,3,4,5,0.5,"2/6/2020 14:50",1,0,0,0,0,0,1,1,2,3,1,0,0,42,42,40,4,0.5,0.445666497841052,2.25927763360744,1.82120899112035,-0.151552632956087,8,0.948055328157008,-0.690060325121018,4.5722408950017,0.289092522926578,NA,NA,NA,NA,"2/6/2020 14:50"
"1063","2608640","MI","Birmingham","City",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,40,50,2,2,2,1,0.461538461538462,"2/6/2020 14:54",1,0,0,0,0,0,1,3,3,3,1,0,0,28,28,40,2,0.461538461538462,0.445666497841052,0.164805905663859,3.00145233257809,1.10219492207074,11,1.98111067035029,0.489003236482257,2.90469586562324,0.183657395883361,2.75149812869413,0.311924192719078,1.77793796564106,0.427388934048331,"2/6/2020 14:54"
"1064","2609000","MI","Blissfield","Village",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,20,20,2,2,2,1,1,"7/16/2019 14:49",1,0,0,0,0,0,1,3,2,3,1,0,0,28,28,20,2,1,-1.1406543072801,0.164805905663859,2.60561117726406,0.681701229608144,10,1.8088499519173,0.292395825529109,29.8489762998971,1.88728373317908,NA,NA,NA,NA,"7/16/2019 14:49"
"1065","2610040","MI","Brandon","Township",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,27.5,35,2.5,2.5,1,0.5,0.4,"12/15/2021 1:14",1,0,0,0,0,0,1,4,1,2,1,0,0,35,35,27.5,1,0.4,-0.545784005359665,-0.88242995830793,2.44635604890287,0.512527872898747,9,1.81034735149107,0.294104862017747,37.9791955753829,2.40133923818668,23.8015128959663,2.69826376334502,11.9730775045219,2.87814363089468,"12/15/2021 1:14"
"1066","2610640","MI","Brighton","Township",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,35,35,2,2,2,1,0.4,"12/15/2021 1:35",1,0,0,0,0,0,1,4,1,3,1,0,0,28,28,35,2,0.4,0.0490862965607648,0.164805905663859,2.60197111502188,0.677834468427659,10,1.73493155233537,0.208030072873452,20.2382819829969,1.27962111632395,12.9770489868404,1.47114602291852,5.04303220891205,1.21226735791155,"12/15/2021 1:35"
"1067","2611400","MI","Buchanan","City",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,40,2,2,1,1,0.333333333333333,"2/6/2020 15:32",1,0,0,0,0,0,0,1,2,3,1,0,0,28,28,40,1,0.333333333333333,0.445666497841052,-0.88242995830793,1.30563620174949,-0.699234709529964,7,0.709774583069665,-0.962018788999325,10.5677810093603,0.668177058884032,7.08292546533206,0.802957408846815,NA,NA,"2/6/2020 15:32"
"1068","2612320","MI","Cadillac","City",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,20,20,NA,NA,2,2,0.363636363636364,"7/16/2019 14:49",0,0,0,0,1,0,0,1,2,3,5,0,0,NA,NA,20,2,0.363636363636364,-1.1406543072801,0.164805905663859,-0.0747333994803019,-2.16557216027777,11,-0.399222079049586,-2.22775693567822,18.7021176159795,1.18249289349202,NA,NA,NA,NA,"7/16/2019 14:49"
"1069","2613660","MI","Cascade","Town",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,32.5,45,2.5,2.5,2.75,4,0.166666666666667,"2/6/2020 15:53",0,0,0,0,1,0,1,3,1,2,5,0,0,35,35,32.5,2.75,0.166666666666667,-0.149203804079379,0.950232803642701,0.673785354601219,-1.37043650913117,12,0.275439666275323,-1.45774099574668,7.08458503471324,0.447942400369166,4.99548791366745,0.566314590025965,1.36142034532456,0.147180577872926,"2/6/2020 15:53"
"1070","2613880","MI","Cass","Village",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,12,10,25,25,7,7,0.25,"7/16/2019 14:49",1,0,0,0,0,0,1,1,2,3,1,0,0,350,350,12,7,0.25,-1.77518262932855,5.40098522552281,1.82120899112035,-0.151552632956087,8,0.715766893374435,-0.955179547729661,40.0351521620527,2.53133275565808,NA,NA,NA,NA,"7/16/2019 14:49"
"1071","2615920","MI","Clare","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,32,61,3,2,3,1,0.5,"10/5/2021 9:38",1,0,0,0,0,0,1,1,2,3,1,0,0,42,28,32,3,0.5,-0.188861824207407,1.21204176963565,1.82120899112035,-0.151552632956087,8,1.02431459580992,-0.603022854763228,13.7595117118395,0.869983022845957,NA,NA,NA,NA,"10/5/2021 9:38"
"1072","2617020","MI","Coldwater","City",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,2.5,2,2,1,0.285714285714286,"2/7/2020 11:28",1,0,0,0,0,0,1,2,2,3,1,0,0,35,28,25,2,0.285714285714286,-0.744074105999809,0.164805905663859,2.2134100841922,0.265074298326028,9,1.37597438826345,-0.201660768504981,15.1211965497123,0.95607929691626,NA,NA,NA,NA,"2/7/2020 11:28"
"1073","2618300","MI","Corunna","City",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2.5,2.5,1,1,0.5,"10/20/2022 16:25",0,1,0,0,0,0,0,3,2,3,2,0,0,35,35,35,1,0.5,0.0490862965607648,-0.88242995830793,1.74494598758576,-0.232565209652686,10,1.09929800192618,-0.517441571490567,13.4983143931613,0.853468103012905,NA,NA,NA,NA,"10/20/2022 16:25"
"1074","2621520","MI","Delta","Township",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,40,40,1.5,1,1,1,0.5,"2/7/2020 14:04",0,0,1,0,0,0,0,4,1,2,3,0,1,21,14,40,1,0.5,0.445666497841052,-0.88242995830793,1.24059845891712,-0.768322929049033,11,1.36163314680036,-0.218028947968999,6.32412499572413,0.399860220032488,4.89639949846934,0.555081409964472,NA,NA,"2/7/2020 14:04"
"1075","2622000","MI","Detroit","City",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,35,15,2,2,1,1,0.75,"2/7/2020 18:06",0,1,0,0,0,0,0,1,2,3,2,1,1,28,28,35,1,0.75,0.0490862965607648,-0.88242995830793,1.4359551816173,-0.56079961174661,10,1.51618721904415,-0.0416307750568319,1.05377166325863,0.0666276155862648,1.09856028556396,0.124538529266749,1.00000117287309,0.240384897325261,"2/7/2020 18:06"
"1076","2622880","MI","Dowagiac","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,47.5,60,2,2,2,2,0.5,"2/7/2020 10:28",1,0,0,0,0,0,1,1,2,3,1,0,1,28,28,47.5,2,0.5,1.04053679976148,0.164805905663859,1.82120899112035,-0.151552632956087,9,1.5785805342452,0.0295809804382822,14.0626777674319,0.889151531655869,8.62897307956087,0.978225437905026,NA,NA,"2/7/2020 10:28"
"1077","2623500","MI","Durand","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,25,25,2,2,1.75,1,0.333333333333333,"2/7/2020 17:06",0,1,0,0,0,0,1,1,2,3,2,0,0,28,28,25,1.75,0.333333333333333,-0.744074105999809,-0.0970030603290884,1.4761165908129,-0.518136995643039,9,0.825468539526024,-0.829973076844355,34.0926203954215,2.15559981847518,NA,NA,NA,NA,"2/7/2020 17:06"
"1078","2624120","MI","EastLansing","City",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,36,36,4,4,2,1,0.545454545454545,"7/16/2019 14:49",0,1,0,0,0,0,1,3,2,3,2,0,1,56,56,36,2,0.545454545454545,0.128402336816822,0.164805905663859,2.26051877695661,0.315116866921192,12,1.95283018688046,0.456725694126194,1.44915790550652,0.0916269996797095,1.55254286811635,0.176004364948921,NA,NA,"7/16/2019 14:49"
"1079","2624290","MI","Eastpointe","City",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,0,22.5,15,2,1,1,1,0.5,"10/20/2021 13:30",0,0,1,0,0,0,1,4,3,2,3,0,0,28,14,22.5,1,0.5,-0.942364206639952,-0.88242995830793,2.54785355891603,0.620346532450041,13,1.85256246037494,0.342286498181017,13.5088263202701,0.854132748555103,8.04786143783551,0.912347588367521,4.68182362645936,1.12543837174504,"10/20/2021 13:30"
"1080","2627440","MI","FarmingtonHills","City",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,40,50,4.5,1,2.5,2,0.388888888888889,"2/10/2020 20:29",1,0,0,0,0,0,1,4,2,3,1,0,0,63,14,40,2.5,0.388888888888889,0.445666497841052,0.688423837649754,2.99781227033591,1.09832816089026,11,1.96980423400051,0.476098790256447,2.84552262240825,0.179916004612951,2.63548471616631,0.298772306599315,1.37167452033741,0.329729452004184,"2/10/2020 20:29"
"1081","2627960","MI","Ferrysburg","City",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,2,2,2,2,0.2,"12/4/2021 8:58",0,1,0,0,0,0,1,2,2,3,2,0,0,28,28,35,2,0.2,0.0490862965607648,0.164805905663859,1.86831768388475,-0.101510064360924,10,1.0900764573085,-0.527966455101661,35.0740604198208,2.21765406698709,17.6795319054558,2.00424403700313,NA,NA,"12/4/2021 8:58"
"1082","2630060","MI","Fowlerville","Village",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,3,3,0,32.5,30,2,2,3,3,0.142857142857143,"11/16/2021 18:32",0,0,1,0,0,0,1,1,3,3,3,0,0,28,28,32.5,3,0.142857142857143,-0.149203804079379,1.21204176963565,1.52686534581948,-0.464227665867392,11,0.711596995200832,-0.959938803881083,24.1094901651293,1.52438891527567,15.7983923194438,1.79098823259624,5.59777638376531,1.34561932302051,"11/16/2021 18:32"
"1083","2630200","MI","Frankenmuth","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,20,20,3,3,2,1,0.625,"2/10/2020 20:51",0,0,1,0,0,0,1,1,2,3,3,0,1,42,42,20,2,0.625,-1.1406543072801,0.164805905663859,1.13102419050545,-0.88472135832999,11,1.09011743872711,-0.527919681520999,10.7713507403043,0.681048315771312,6.87983490196361,0.779934002300784,NA,NA,"2/10/2020 20:51"
"1084","2631860","MI","Genoa","Township",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,35,35,2,2,2,2,0.235294117647059,"2/10/2020 21:08",1,0,0,0,0,0,1,4,1,2,1,0,1,28,28,35,2,0.235294117647059,0.0490862965607648,0.164805905663859,2.44635604890287,0.512527872898747,10,2.20234128550797,0.741501768157912,16.5979420768988,1.04945059995534,11.4965769734847,1.3033119863283,4.68791635224106,1.12690296928872,"2/10/2020 21:08"
"1085","2632300","MI","Gladstone","City",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,NA,NA,NA,NA,2,2,0.4,"7/16/2019 14:50",0,0,1,0,0,0,0,3,2,3,3,0,0,NA,NA,NA,2,0.4,NA,0.164805905663859,1.39985358727831,-0.599149572339637,11,NA,NA,35.5655833571116,2.24873195839325,NA,NA,NA,NA,"7/16/2019 14:50"
"1086","2633280","MI","GrandBlancCity","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,22.5,30,1,1,3,5,0.272727272727273,"12/15/2021 10:04",1,0,0,0,0,0,1,1,2,3,1,0,1,14,14,22.5,3,0.272727272727273,-0.942364206639952,1.21204176963565,1.82120899112035,-0.151552632956087,9,1.4887779721995,-0.07291394342698,4.99484153118752,0.315812612027502,3.85508439625946,0.437032493544835,NA,NA,"12/15/2021 10:04"
"1087","2633300","MI","GrandBlancTownship","Township",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,2,1,40,60,2,2,2,1,0.214285714285714,"12/4/2021 9:08",0,1,0,0,0,0,1,3,2,2,2,0,1,28,28,40,2,0.214285714285714,0.445666497841052,0.164805905663859,2.1049037108376,0.14981027139228,11,1.89483780138383,0.390536879454985,8.30493859488974,0.525102615168768,5.97453295453782,0.677304247196491,NA,NA,"12/4/2021 9:08"
"1088","2633420","MI","GrandLedge","City",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,10,10,2,2,1.5,1,0.25,"10/20/2021 15:33",0,0,0,1,0,0,1,1,2,3,4,0,0,28,28,10,1.5,0.25,-1.93381470984067,-0.358812026322036,0.785931790197999,-1.25130572101694,11,0.311199020740375,-1.41692754644329,12.6323858675636,0.798717387141221,8.63706412653327,0.979142681231052,NA,NA,"10/20/2021 15:33"
"1089","2634000","MI","GrandRapids","City",0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,2,4,1,11,10,2.5,2,2,1,0.666666666666667,"2/10/2020 22:21",1,0,0,0,0,0,1,1,2,4,1,1,1,35,28,11,2,0.666666666666667,-1.85449866958461,0.164805905663859,2.45223543741461,0.518773423043131,11,2.13655471328138,0.666417165245468,2.19147051942132,0.138561759086513,2.26514910264509,0.25678912802541,1,0.108108108108108,"2/10/2020 22:21"
"1090","2634160","MI","Grandville","City",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,4,0,35,35,5,5,2,2,0.333333333333333,"2/10/2020 22:27",1,0,0,0,0,0,0,2,1,4,1,0,0,70,70,35,2,0.333333333333333,0.0490862965607648,0.164805905663859,1.45761120562633,-0.537794875181536,8,0.679326976050294,-0.996769748128328,17.6162087305073,1.11383331352266,10.8163297344364,1.2261956079173,3.40441348005666,0.368044700546666,"2/10/2020 22:27"
