muni,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,max_density,open_space,inclusionary,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,adu,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf per,last_date,timestamp
CT_Hamden,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,40,60,2,2,2,1,0.529411765,43281,4/27/2022 10:18
CT_Harwinton,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,1,0,0,1,0,,,2,2,2,2,0.6,36588,4/27/2022 10:18
CT_Hebron,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,30,25,2,2,2,2,0.4,43199,4/27/2022 10:18
CT_Kent,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,30,35,,,1,1,0.363636364,43282,4/27/2022 10:18
CT_Marlborough,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,40,40,,,1,1,0,43132,4/27/2022 10:18
CT_MeridenCity,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,35,35,3,3,2,1,0.428571429,43570,4/27/2022 10:18
CT_Monroe,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,35,35,2,2,2,2,0.166666667,43570,4/27/2022 10:18
CT_Naugatuck,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,40,40,2,2,2,2,0.428571429,41674,4/27/2022 10:18
CT_NewCanaan,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,30,2,2,1.5,1,0.75,43447,4/27/2022 10:18
CT_NewHaven,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,45,3,2,1,1,0.583333333,44012,4/27/2022 10:18
CT_NewLondon,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,40,35,3,3,2,1,0.611111111,43523,4/27/2022 10:18
CT_NorthStonington,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,55,65,3,3,7,10,0.454545455,43242,4/27/2022 10:18
CT_Plainfield,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,30,30,2,2,2,2,0,42917,4/27/2022 10:18
CT_Plainville,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,30,30,2.25,2.5,2,2,0.5,43181,4/27/2022 10:18
CT_Plymouth,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,30,35,2,2,1.5,2.5,0.666666667,43046,4/27/2022 10:18
CT_Portland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,24,12,15,15,2,3,0.777777778,43221,4/27/2022 10:18
CT_Preston,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,30,30,,,2,2,0.8,43542,4/27/2022 10:18
CT_PutnamTown,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,57.5,15,,,1.5,1,0.153846154,43647,4/27/2022 10:18
CT_Seymour,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,,3,3,1,1,0.375,42917,4/27/2022 10:18
CT_Shelton,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,30,30,2,2,2,2,0.5,44652,4/27/2022 10:18
CT_SouthWindsor,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,35,30,4,2,1.25,1,0.666666667,43069,4/27/2022 10:18
CT_Stamford,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,45,35,3,3,1.25,1,0.421052632,43647,4/27/2022 10:18
CT_Stratford,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,45,60,2,2,2,2,0.6,42156,4/27/2022 10:18
CT_Suffield,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,40,40,2,2,2,2,0.3,43651,4/27/2022 10:18
CT_Torrington,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,9,9,2,2,0.166666667,43635,4/27/2022 10:18
CT_Vernon,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,35,35,2,2,0.5,0.2,0.111111111,43101,4/27/2022 10:18
CT_Wallingford,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,30,30,4,4,2,2,0.625,43675,4/27/2022 10:18
CT_Waterford,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,35,35,,,2,2,0.545454545,43556,4/27/2022 10:18
CT_WestHaven,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,40,40,3,2,2,1,0.615384615,43535,4/27/2022 10:18
CT_Westport,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,29,30,2.5,2,1,1,0.375,43683,4/27/2022 10:18
CT_Wethersfield,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,15,5.5,2,2,2,0.333333333,43347,4/27/2022 10:18
CT_Windsor,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,40,35,3,2.5,2,2,0.153846154,43557,4/27/2022 10:18
CT_Woodbury,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,35,35,2.5,2.5,2,2,0.5,43617,4/27/2022 10:18
CT_Woodstock,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,35,35,2.5,2.5,2,1,0,43600,4/27/2022 10:18
DC_Washington,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,60,90,2,1,1.67,1,0.7,43647,4/27/2022 10:18
DE_Dover,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,24,35,17.25,3,2,2,0.25,43598,4/27/2022 10:18
DE_Elsmere,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,50,50,,,2,1,0.5,43566,4/27/2022 10:18
DE_Milford,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,35,35,3,3,2,1,0.75,43535,4/27/2022 10:18
DE_Newark,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,35,10,3,3,1,1,0.444444444,43465,4/27/2022 10:18
DE_Smyrna,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,45,45,3,3,1,1,0.6,43409,4/27/2022 10:18
FL_Apopka,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,35,35,3,3,1.05,1,0.3125,43530,4/27/2022 10:18
FL_Auburndale,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,50,50,2.5,2.5,2,2,0,43073,4/27/2022 10:18
FL_BonitaSprings,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,40,35,1,1,2,1,0.4,43663,4/27/2022 10:18
FL_BoyntonBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,45,45,2,1,2,1,0.695652174,43501,4/27/2022 10:18
FL_Bradenton,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,45,3,3,1.5,1,0.666666667,44196,4/27/2022 10:18
FL_Brooksville,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,13,10,,,2,2,0.166666667,43252,4/27/2022 10:18
FL_Casselberry,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,35,30,2,2,2,2,0.642857143,43374,4/27/2022 10:18
FL_Clearwater,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,27.5,25,7,7,2,1,0.5,43405,4/27/2022 10:18
FL_Clewiston,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,15,15,2.5,2,2,2,0.3,43497,4/27/2022 10:18
FL_CocoaBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,45,45,1.5,1,2,2,0.714285714,43952,4/27/2022 10:18
FL_CooperCity,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,32.5,25,2,2,1,1,0.25,41961,4/27/2022 10:18
FL_Crestview,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,45,45,,,2.33,3,0.75,43475,4/27/2022 10:18
FL_Davie,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,36,35,3,3,2,1,0.363636364,43832,4/27/2022 10:18
FL_DeBary,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,45,35,4,4,2,1,0.25,43008,4/27/2022 10:18
FL_DeFuniakSprings,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,50,50,2,2,1,1,0.666666667,43075,4/27/2022 10:18
FL_Doral,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,3,2,1,0.1,0.5,44196,4/27/2022 10:18
FL_FlaglerBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,35,35,2.5,3,2,2,0.444444444,43153,4/27/2022 10:18
FL_FortWaltonBeach,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,35,35,,,1.5,1,0.75,43522,4/27/2022 10:18
FL_Gainesville,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,54,18,3,3,2,1,0.416666667,43517,4/27/2022 10:18
FL_Gulfport,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,45,45,2,2,2,2,0.533333333,42277,4/27/2022 10:18
FL_HallandaleBeach,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,30,30,3,2,1.75,2,0.5,43646,4/27/2022 10:18
FL_Hialeah,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,33.5,35,3,2,1,1,0.761904762,43413,4/27/2022 10:18
FL_HialeahGardens,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,25,14,2.5,2,3,1,0.3,43270,4/27/2022 10:18
FL_HighlandBeach,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,35,35,3,3,2,2,0.4,43438,4/27/2022 10:18
FL_Hollywood,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,40,30,4,2,3,1,0.95,44105,4/27/2022 10:18
FL_IndianHarbourBeach,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,80,100,3,2,2,2,0.666666667,43466,4/27/2022 10:18
FL_IndianRiverShores,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,20,30,2.5,1,1,1,0.4,42635,4/27/2022 10:18
FL_Jacksonville,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,3,3,2,2,0.538461538,43739,4/27/2022 10:18
FL_JacksonvilleBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,2,2,2,1,0.666666667,43206,4/27/2022 10:18
FL_JunoBeach,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,30,20,2,2,2,2,0.571428571,43488,4/27/2022 10:18
FL_KeyWest,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30,30,2,2,2,2,0.714285714,43647,4/27/2022 10:18
FL_LakeHelen,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,25,35,,,1,1,0.25,43408,4/27/2022 10:18
FL_LakeWales,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,20,20,40,40,1.25,1,0.142857143,43558,4/27/2022 10:18
FL_Lakeland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12.5,15,2,2,2,1,0.4375,43361,4/27/2022 10:18
FL_Lantana,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,20,20,2,1,1,1,0.5,43524,4/27/2022 10:18
FL_LauderdalebytheSea,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,33,18,2,3,2,1,0.714285714,43712,4/27/2022 10:18
FL_Lauderhill,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,50,50,8,2,2,1,0.590909091,43688,4/27/2022 10:18
FL_LighthousePoint,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,50,50,1,1,1,1,0.166666667,43440,4/27/2022 10:19
FL_LongboatKey,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,25,20,6,1,1,1,0.375,43528,4/27/2022 10:19
FL_Longwood,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,23,15,4,4,1.5,1,0.777777778,43360,4/27/2022 10:19
FL_MadeiraBeach,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,20,20,3,3,2,2,0.666666667,43678,4/27/2022 10:19
FL_Maitland,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,23,12,4,30,2,2,0.315789474,43344,4/27/2022 10:19
FL_Marathon,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,37,37,,,1.75,1,1,43413,4/27/2022 10:19
FL_MarcoIsland,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,40,35,3.5,10,2,2,0.555555556,43313,4/27/2022 10:19
FL_Margate,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,35,100,4,4,2,2,0.333333333,43446,4/27/2022 10:19
FL_Marianna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,35,35,,,2,1,0.4,43435,4/27/2022 10:19
FL_Melbourne,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,36,36,1,1,2,1,0.466666667,43678,4/27/2022 10:19
FL_Miami,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,39,75,3,2,1,1,0.5,43585,4/27/2022 10:19
FL_MiamiBeach,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,35,10,3,5,2,1,0.611111111,43647,4/27/2022 10:19
FL_MiamiSprings,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,40,40,3,3,1,1,0.636363636,43031,4/27/2022 10:19
FL_Milton,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,36,36,4,6,2,1,0.533333333,43440,4/27/2022 10:19
FL_Miramar,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,15,12,2.5,2,2,1,0.425531915,43432,4/27/2022 10:19
FL_Monticello,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,10,10,2,1,2,2,0.428571429,43344,4/27/2022 10:19
FL_Naples,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,35,30,2,2,2,2,0.5,43621,4/27/2022 10:19
FL_NewSmyrnaBeach,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,45,35,4,3,2,1,0.318181818,43564,4/27/2022 10:19
FL_NorthMiami,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,47.5,45,,,1,1,0.444444444,43646,4/27/2022 10:19
FL_NorthMiamiBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,30,3,3,1,1,0.428571429,43422,4/27/2022 10:19
FL_OaklandPark,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,36,36,3,3,2,2,0.388888889,43374,4/27/2022 10:19
FL_Okeechobee,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,45,45,,,1,1,0.428571429,43389,4/27/2022 10:19
FL_OrangeCity,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,35,35,4.5,3,2,2,0,43830,4/27/2022 10:19
FL_Orlando,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,35,35,2,2,2,1,0.481481481,44196,4/27/2022 10:19
FL_Pahokee,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,40,40,,,1.5,1,0.375,43081,4/27/2022 10:19
FL_Palatka,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,35,4,4,2,1,0.142857143,43465,4/27/2022 10:19
FL_PalmBay,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,25,25,3,2,1,1,0.285714286,43586,4/27/2022 10:19
FL_PalmBeachGardens,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,55,75,3.5,4,1.5,0,0.307692308,43195,4/27/2022 10:19
FL_PalmCoast,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,35,35,1,1,2,1,0.5,43410,4/27/2022 10:19
FL_Palmetto,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,75,75,2,2,2,1,0,43255,4/27/2022 10:19
FL_Parkland,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,35,35,21,2,2,2,0.2,43411,4/27/2022 10:19
FL_PembrokePark,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,14,2,2,2,2,0.285714286,43110,4/27/2022 10:19
FL_Pinecrest,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,35,45,1,2,2,2,0.428571429,43466,4/27/2022 10:19
FL_PinellasPark,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,35,35,4,4,2,2,0.363636364,43374,4/27/2022 10:19
FL_Plantation,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,34,12,6,2,2,1,0.105263158,43466,4/27/2022 10:19
FL_PompanoBeach,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,35,35,4,4,1,1,0.5625,43525,4/27/2022 10:19
FL_PortStLucie,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,2.5,3,2,2,0.5,43577,4/27/2022 10:19
FL_RivieraBeach,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,35,35,3,3,3,3,0.6,43536,4/27/2022 10:19
FL_Rockledge,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,25,25,3.5,3,2,2,0.666666667,43009,4/27/2022 10:19
FL_RoyalPalmBeach,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,32,32,2,2,2.5,2,0.571428571,43454,4/27/2022 10:19
FL_SafetyHarbor,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,30,35,,,1.5,1,0.25,43593,4/27/2022 10:19
FL_Sanford,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,2,2,2,2,0.692307692,43493,4/27/2022 10:19
FL_Sebastian,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,25,25,2,2,2,2,0.7,43891,4/27/2022 10:19
FL_Seminole,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,35,35,2,3,2,2,0,42136,4/27/2022 10:19
FL_SouthDaytona,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,35,30,,,2,2,0.444444444,43435,4/27/2022 10:19
FL_Springfield,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,,,,,3.5,6,1,43009,4/27/2022 10:19
FL_StAugustine,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,35,35,2,2,2,2,0.428571429,43577,4/27/2022 10:19
FL_StCloud,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,35,25,3,3,1.2,1,0.222222222,43489,4/27/2022 10:19
FL_StPeteBeach,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,30,28,3,3,1,1,0.3,43522,4/27/2022 10:19
FL_StPetersburg,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,15,10,2,1,2,1,0.583333333,44197,4/27/2022 10:19
FL_Tampa,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,45,60,2,2,3,3,0.52173913,43603,4/27/2022 10:19
